match_id,team_tag,region,team_slot,score_gap_scaled,xp_gap_scaled,gold_adv_scaled,total_dmg_scaled,total_heal_scaled,total_kda_scaled,total_wards_scaled,total_score
4969674124,Liquid,Europe,radiant,0.363636364,0.352873002,0.526083447,0.335671041,0.066642841,0.125,0.475,2.244906695
4969674124,PSG.LGD,China,dire,0.636363636,0.647126998,0.473916553,0.428800262,0.035531563,0.416666667,0.5,3.138405678
4969729714,Fnatic,Southeast Asia,radiant,0.560606061,0.535405222,0.478386427,0.32982863,0.012564894,0.263888889,0.425,2.605680122
4969729714,Infamous,South America,dire,0.439393939,0.464594778,0.521613573,0.246830715,0.044710706,0.263888889,0.4,2.3810326
4969740895,RNG,China,radiant,0.03030303,0.3250566,0.3900525,0.274727113,0,0.027777778,0.375,1.42291702
4969740895,OG,Europe,dire,0.96969697,0.6749434,0.6099475,0.327260496,0.116450982,0.902777778,0.35,3.951077126
4969748381,NiP,Europe,radiant,0.272727273,0.438310885,0.411410662,0.222725195,0.034083214,0.083333333,0.425,1.887590562
4969748381,Na`Vi,CIS,dire,0.727272727,0.561689115,0.588589338,0.260347794,0.08690091,0.402777778,0.45,3.077577663
4969752692,VG,China,radiant,0.424242424,0.583202281,0.565929847,0.446914709,0.075784365,0.166666667,0.725,2.987740293
4969752692,EG,North America,dire,0.575757576,0.416797719,0.434070153,0.48615029,0,0.291666667,0.675,2.879442404
4969823336,Fnatic,Southeast Asia,radiant,0.484848485,0.469609997,0.474310488,0.23968008,0.120344594,0.152777778,0.375,2.316571421
4969823336,Infamous,South America,dire,0.515151515,0.530390003,0.525689512,0.299159689,0.084079452,0.263888889,0.375,2.59335906
4969839520,Na`Vi,CIS,radiant,0.712121212,0.578643724,0.581151683,0.356487418,0.015894214,0.430555556,0.475,3.149853806
4969839520,NiP,Europe,dire,0.287878788,0.421356276,0.418848317,0.220673661,0.026183131,0.069444444,0.425,1.869384618
4969840552,RNG,China,radiant,0.272727273,0.434556264,0.478626152,0.447918177,0,0.138888889,0.5,2.272716753
4969840552,OG,Europe,dire,0.727272727,0.565443736,0.521373848,0.487194639,0.18663005,0.263888889,0.5,3.251803891
4969903576,EG,North America,radiant,0.666666667,0.607497857,0.639276898,0.296086105,0.178880445,0.319444444,0.45,3.157852417
4969903576,VG,China,dire,0.333333333,0.392502143,0.360723102,0.279729584,0.062373034,0.111111111,0.425,1.964772307
4970923003,TNC,Southeast Asia,radiant,0.166666667,0.230128112,0.321186187,0.259619351,0.023117147,0.055555556,0.575,1.631273019
4970923003,Secret,Europe,dire,0.833333333,0.769871888,0.678813813,0.3895015,0.022289519,0.458333333,0.55,3.702143387
4970923478,KG,China,radiant,0.621212121,0.577751092,0.542649137,0.211415744,0.074561734,0.416666667,0.375,2.819256494
4970923478,CHAOS,Europe,dire,0.378787879,0.422248908,0.457350863,0.157730231,0.002351215,0.069444444,0.35,1.837913541
4970923784,Newbee,North America,radiant,0.5,0.58027006,0.578583294,0.582494323,0.262038221,0.319444444,0.7,3.522830343
4970923784,Alliance,Europe,dire,0.5,0.41972994,0.421416706,0.544444321,0.047268829,0.208333333,0.675,2.816193128
4970925304,Mineski,Southeast Asia,radiant,0.121212121,0.293470132,0.400290931,0.195404862,0.100368671,0.027777778,0.45,1.588524495
4970925304,PSG.LGD,China,dire,0.878787879,0.706529868,0.599709069,0.371632344,0.053287939,0.597222222,0.45,3.657169321
4970976863,CHAOS,Europe,radiant,0.166666667,0.364589879,0.427714405,0.164208171,0.109265668,0.013888889,0.35,1.596333679
4970976863,KG,China,dire,0.833333333,0.635410121,0.572285595,0.265041793,0.143330073,0.694444444,0.375,3.518845359
4970980698,PSG.LGD,China,radiant,0.818181818,0.57404461,0.542678768,0.196270817,0.061206832,1,0.25,3.442382846
4970980698,Mineski,Southeast Asia,dire,0.181818182,0.42595539,0.457321232,0.11827909,0.032296291,0.013888889,0.275,1.504559073
4970995519,TNC,Southeast Asia,radiant,0.545454545,0.753329653,0.84408051,0.413116436,0.095308856,0.277777778,0.625,3.554067778
4970995519,Secret,Europe,dire,0.454545455,0.246670347,0.15591949,0.441068581,0.060209916,0.180555556,0.625,2.163969345
4971001716,Alliance,Europe,radiant,0.818181818,0.680911936,0.561509207,0.386249521,0.007147694,0.652777778,0.5,3.606777954
4971001716,Newbee,North America,dire,0.181818182,0.319088064,0.438490793,0.239442221,0.108795425,0.069444444,0.475,1.83207913
4971031352,Infamous,South America,radiant,0.287878788,0.461624751,0.479806271,0.260076487,0.007523888,0.069444444,0.4,1.966354629
4971031352,EG,North America,dire,0.712121212,0.538375249,0.520193729,0.278120319,0.153543751,0.458333333,0.425,3.085687595
4971034132,Fnatic,Southeast Asia,radiant,0.651515152,0.524290036,0.51238161,0.150631627,0.054190806,0.305555556,0.325,2.523564786
4971034132,Na`Vi,CIS,dire,0.348484848,0.475709964,0.48761839,0.105029602,0,0.041666667,0.35,1.808509472
4971068045,NiP,Europe,radiant,0.287878788,0.432199004,0.41238659,0.177662069,0.044861184,0.055555556,0.35,1.760543192
4971068045,RNG,China,dire,0.712121212,0.567800996,0.58761341,0.24916099,0.057087503,0.458333333,0.4,3.032117443
4971088106,VP,CIS,radiant,0.166666667,0.456344279,0.450226521,0.08748007,0.034139643,0.013888889,0.25,1.458746069
4971088106,OG,Europe,dire,0.833333333,0.543655721,0.549773479,0.23246998,0.073056956,0.5,0.25,2.982289469
4971090004,Fnatic,Southeast Asia,radiant,0.621212121,0.547325245,0.588768348,0.261897594,0.011662027,0.319444444,0.4,2.75030978
4971090004,Na`Vi,CIS,dire,0.378787879,0.452674755,0.411231652,0.222093382,0.099879618,0.125,0.4,2.089667285
4971103310,Infamous,South America,radiant,0.712121212,0.623966238,0.627608959,0.407444986,0.157098789,0.375,0.475,3.378240184
4971103310,EG,North America,dire,0.287878788,0.376033762,0.372391041,0.334556077,0.101497254,0.097222222,0.425,1.994579144
4971136869,NiP,Europe,radiant,0.303030303,0.371323396,0.499883681,0.280610406,0.17319991,0.111111111,0.425,2.164158807
4971136869,RNG,China,dire,0.696969697,0.628676604,0.500116319,0.393073101,0.075558649,0.361111111,0.45,3.10550548
4971147140,VP,CIS,radiant,0.090909091,0.321634368,0.395770227,0.250264804,0.013825145,0.069444444,0.4,1.541848079
4971147140,OG,Europe,dire,0.909090909,0.678365632,0.604229773,0.382146454,0.039500414,0.430555556,0.4,3.443888738
4971157392,Newbee,North America,radiant,0.590909091,0.500781891,0.597750275,0.871994708,0.509630577,0.291666667,0.8,4.162733208
4971157392,KG,China,dire,0.409090909,0.499218109,0.402249725,0.625829254,0.146132721,0.152777778,0.775,3.010298497
4971185236,Secret,Europe,radiant,0.848484848,0.547673084,0.542668304,0.17134394,0.055977729,0.986111111,0.25,3.402259018
4971185236,Mineski,Southeast Asia,dire,0.151515152,0.452326916,0.457331696,0.079017494,0.00537958,0.013888889,0.225,1.384459726
4971219200,TNC,Southeast Asia,radiant,0.666666667,0.760699979,0.74675146,0.579907607,0.255661726,0.444444444,0.7,4.154131882
4971219200,CHAOS,Europe,dire,0.333333333,0.239300021,0.25324854,0.477561351,0.149687759,0.125,0.65,2.228131005
4971219223,Liquid,Europe,radiant,0.681818182,0.525262525,0.540331527,0.23226557,0.035926567,0.319444444,0.35,2.685048814
4971219223,Alliance,Europe,dire,0.318181818,0.474737475,0.459668473,0.157626167,0.015047777,0.083333333,0.3,1.808595044
4971252360,Mineski,Southeast Asia,radiant,0.681818182,0.595581979,0.481285534,0.326197564,0.177300429,0.333333333,0.475,3.070517021
4971252360,Secret,Europe,dire,0.318181818,0.404418021,0.518714466,0.376133082,0.01484087,0.097222222,0.45,2.17951048
4971293020,KG,China,radiant,0.742424242,0.633741876,0.634156889,0.547306061,0.078267249,0.444444444,0.525,3.605340762
4971293020,Newbee,North America,dire,0.257575758,0.366258124,0.365843111,0.319686175,0.228255963,0.083333333,0.5,2.120952463
4971301802,Alliance,Europe,radiant,0.712121212,0.624484072,0.580558041,0.431349813,0.145794146,0.333333333,0.525,3.352640618
4971301802,Liquid,Europe,dire,0.287878788,0.375515928,0.419441959,0.363422493,0.137574298,0.111111111,0.525,2.219944577
4971343154,TNC,Southeast Asia,radiant,0.287878788,0.464840039,0.547839016,0.859139174,0.152678504,0.111111111,1,3.423486631
4971343154,CHAOS,Europe,dire,0.712121212,0.535159961,0.452160984,0.933748843,0.217158227,0.319444444,0.975,4.144793673
4971353216,VP,CIS,radiant,0.621212121,0.532427969,0.466319446,0.359282261,0.045218569,0.291666667,0.475,2.791127032
4971353216,Infamous,South America,dire,0.378787879,0.467572031,0.533680554,0.296762516,0.092750734,0.138888889,0.475,2.383442603
4971396775,VG,China,radiant,0.696969697,0.546150904,0.538544631,0.186893971,0.050203145,0.472222222,0.35,2.840984569
4971396775,NiP,Europe,dire,0.303030303,0.453849096,0.461455369,0.133817971,0.019580919,0.027777778,0.325,1.724511437
4971405416,Na`Vi,CIS,radiant,0.181818182,0.396397278,0.442559144,0.152322656,0.101892258,0.013888889,0.4,1.688878406
4971405416,RNG,China,dire,0.818181818,0.603602722,0.557440856,0.257534369,0.041550673,0.875,0.4,3.553310439
4971457523,Infamous,South America,radiant,0.424242424,0.554588811,0.489321539,0.412105535,0.096475058,0.152777778,0.45,2.579511146
4971457523,VP,CIS,dire,0.575757576,0.445411189,0.510678461,0.432093122,0.377304191,0.347222222,0.5,3.18846676
4971493281,NiP,Europe,radiant,0.848484848,0.848714572,0.734849506,0.462869843,0.141072906,0.791666667,0.6,4.427658342
4971493281,VG,China,dire,0.151515152,0.151285428,0.265150494,0.33551123,0.016928749,0.069444444,0.575,1.564835497
4971503549,RNG,China,radiant,0.666666667,0.479230771,0.448424901,0.338101662,0.153167557,0.486111111,0.525,3.096702669
4971503549,Na`Vi,CIS,dire,0.333333333,0.520769229,0.551575099,0.371606329,0.097133399,0.111111111,0.5,2.485528499
4971535610,Fnatic,Southeast Asia,radiant,0.257575758,0.373356578,0.370151696,0.536234469,0.009498909,0.138888889,0.425,2.110706299
4971535610,OG,Europe,dire,0.742424242,0.626643422,0.629848304,0.380986892,0.22577308,0.25,0.45,3.305675939
4971562774,Alliance,Europe,radiant,0.287878788,0.485354223,0.469628383,0.224932823,0.006113159,0.069444444,0.3,1.843351822
4971562774,Mineski,Southeast Asia,dire,0.712121212,0.514645777,0.530371617,0.26047044,0.054454142,0.388888889,0.35,2.810952077
4971602368,KG,China,radiant,0.287878788,0.281931048,0.295193159,0.477676564,0.07213528,0.111111111,0.675,2.200925949
4971602368,Liquid,Europe,dire,0.712121212,0.718068952,0.704806841,0.608428384,0.013072756,0.291666667,0.675,3.723164812
4971609890,Newbee,North America,radiant,1,0.788550603,0.654849576,0.422902102,0.103246558,0.833333333,0.425,4.227882173
4971609890,CHAOS,Europe,dire,0,0.211449397,0.345150424,0.21967391,0.000564292,0.013888889,0.425,1.215726911
4971649432,Fnatic,Southeast Asia,radiant,0.46969697,0.46387593,0.500880733,0.426001702,0.0067715,0.180555556,0.425,2.472782391
4971649432,OG,Europe,dire,0.53030303,0.53612407,0.499119267,0.346162852,0.399706568,0.208333333,0.4,2.91974912
4971653414,Mineski,Southeast Asia,radiant,0.378787879,0.392521042,0.416022138,0.391419238,0.071965992,0.138888889,0.575,2.364605178
4971653414,Alliance,Europe,dire,0.621212121,0.607478958,0.583977862,0.402163773,0,0.25,0.525,2.989832714
4971714902,Newbee,North America,radiant,0.803030303,0.548093107,0.610695692,0.486585126,0.003047175,0.430555556,0.525,3.407006959
4971714902,CHAOS,Europe,dire,0.196969697,0.451906893,0.389304308,0.323885872,0.003103604,0.083333333,0.525,1.973503707
4971752684,Secret,Europe,radiant,0.212121212,0.263907371,0.384777746,0.245998209,0.004514333,0.055555556,0.4,1.566874426
4971752684,PSG.LGD,China,dire,0.787878788,0.736092629,0.615222254,0.330415844,0.000714769,0.430555556,0.475,3.375879841
4971762994,Liquid,Europe,radiant,0.772727273,0.555675187,0.561878959,0.467158737,0.017775186,0.305555556,0.525,3.205770898
4971762994,KG,China,dire,0.227272727,0.444324813,0.438121041,0.335942349,0.011191784,0.083333333,0.525,2.065186047
4971878070,Secret,Europe,radiant,0.303030303,0.422521284,0.438769551,0.421207357,0,0.125,0.425,2.135528495
4971878070,PSG.LGD,China,dire,0.696969697,0.577478716,0.561230449,0.35228772,0.139643368,0.486111111,0.45,3.263721061
4972913573,Infamous,South America,radiant,0.712121212,0.593696982,0.592494358,0.189904373,0.080486796,0.486111111,0.25,2.904814832
4972913573,NiP,Europe,dire,0.287878788,0.406303018,0.407505642,0.141028071,0.0445038,0.041666667,0.225,1.553885985
4972914135,Na`Vi,CIS,radiant,0.287878788,0.3030233,0.405219504,0.197735137,0,0.083333333,0.45,1.727190062
4972914135,VG,China,dire,0.712121212,0.6969767,0.594780496,0.273563834,0.070028591,0.347222222,0.45,3.144693055
4972914236,VP,CIS,radiant,0.257575758,0.383569183,0.478219032,0.164895732,0.006865548,0.041666667,0.35,1.68279192
4972914236,EG,North America,dire,0.742424242,0.616430817,0.521780968,0.236353771,0.077213904,0.5,0.325,3.019203702
4972915024,RNG,China,radiant,0.5,0.456115405,0.519555292,0.28646025,0.047419306,0.166666667,0.5,2.47621692
4972915024,Fnatic,Southeast Asia,dire,0.5,0.543884595,0.480444708,0.280848265,0.056711308,0.166666667,0.5,2.528555543
4972958554,NiP,Europe,radiant,0.772727273,0.479332215,0.547019926,0.301865335,0.2277481,0.5,0.375,3.203692848
4972958554,Infamous,South America,dire,0.227272727,0.520667785,0.452980074,0.254891904,0.013768716,0.055555556,0.325,1.850136762
4972964911,EG,North America,radiant,0.46969697,0.326067394,0.431126413,0.373754492,0.130370175,0.180555556,0.55,2.461571
4972964911,VP,CIS,dire,0.53030303,0.673932606,0.568873587,0.351392032,0.033368445,0.291666667,0.55,2.999536367
4972973191,VG,China,radiant,0.787878788,0.702628151,0.637163036,0.302482281,0.045030472,0.527777778,0.425,3.427960506
4972973191,Na`Vi,CIS,dire,0.212121212,0.297371849,0.362836964,0.192974241,0.007523888,0.083333333,0.425,1.581161487
4972974534,Fnatic,Southeast Asia,radiant,0.742424242,0.696510758,0.590661422,0.337298888,0.477992627,0.444444444,0.425,3.714332381
4972974534,RNG,China,dire,0.257575758,0.303489242,0.409338578,0.290674813,0.057388458,0.055555556,0.35,1.724022405
4973017840,CHAOS,Europe,radiant,0.227272727,0.460077575,0.460475063,0.182445265,0,0.055555556,0.2,1.585826185
4973017840,Secret,Europe,dire,0.772727273,0.539922425,0.539524937,0.23834584,0.076894139,0.333333333,0.25,2.750747947
4973034496,Mineski,Southeast Asia,radiant,0.681818182,0.544324478,0.562902799,0.324956238,0.070875028,0.5,0.35,3.034876725
4973034496,Newbee,North America,dire,0.318181818,0.455675522,0.437097201,0.129332099,0.094669325,0.055555556,0.35,1.840511521
4973040677,Liquid,Europe,radiant,0.409090909,0.299937754,0.067840734,1,0.087897826,0.194444444,0.775,2.834211667
4973040677,TNC,Southeast Asia,dire,0.590909091,0.700062246,0.932159266,0.747549867,1,0.305555556,0.775,5.051236025
4973059153,PSG.LGD,China,radiant,0.196969697,0.359571581,0.388682989,0.224806461,0.023549771,0.069444444,0.45,1.713024944
4973059153,Alliance,Europe,dire,0.803030303,0.640428419,0.611317011,0.409028235,0,0.486111111,0.425,3.374915078
4973073617,Secret,Europe,radiant,0.378787879,0.453592383,0.465335591,0.269694909,0.023625009,0.097222222,0.3,1.988257993
4973073617,CHAOS,Europe,dire,0.621212121,0.546407617,0.534664409,0.406214809,0.031186517,0.25,0.325,2.714685474
4973107373,Newbee,North America,radiant,0.818181818,0.729625166,0.634102394,0.400654855,0.179463547,0.694444444,0.45,3.906472225
4973107373,Mineski,Southeast Asia,dire,0.181818182,0.270374834,0.365897606,0.260332928,0.086712813,0.013888889,0.45,1.629025252
4973135794,Alliance,Europe,radiant,0.03030303,0.368091973,0.420664439,0.171459153,0.007335791,0.027777778,0.325,1.350632164
4973135794,PSG.LGD,China,dire,0.96969697,0.631908027,0.579335561,0.282189938,0.007523888,0.541666667,0.325,3.337321051
4973135877,Fnatic,Southeast Asia,radiant,0.333333333,0.249222417,0.390454212,0.24956981,0.088650214,0.083333333,0.475,1.86956332
4973135877,VP,CIS,dire,0.666666667,0.750777583,0.609545788,0.286590329,0.035644421,0.430555556,0.5,3.279780343
4973159453,TNC,Southeast Asia,radiant,0.954545455,0.704500992,0.645085773,0.391820625,0.083985404,0.527777778,0.425,3.732716025
4973159453,Liquid,Europe,dire,0.045454545,0.295499008,0.354914227,0.312364578,0.00470243,0.055555556,0.4,1.468490345
4973182943,RNG,China,radiant,0.712121212,0.521960411,0.531149305,0.132227289,0.009498909,0.513888889,0.15,2.570846016
4973182943,Infamous,South America,dire,0.287878788,0.478039589,0.468850695,0.069038567,0.002802648,0,0.125,1.431610286
4973205314,NiP,Europe,radiant,0.121212121,0.399849644,0.463926938,0.159175967,0.037412535,0.041666667,0.4,1.623243872
4973205314,EG,North America,dire,0.878787879,0.600150356,0.536073062,0.281762535,0.039914228,0.833333333,0.4,3.570021393
4973234250,Fnatic,Southeast Asia,radiant,0.484848485,0.463520539,0.524039073,0.568311982,0.225679031,0.208333333,0.6,3.074732443
4973234250,VP,CIS,dire,0.515151515,0.536479461,0.475960927,0.570304051,0.05388985,0.25,0.625,3.026785804
4973241299,RNG,China,radiant,0.363636364,0.374983067,0.429952078,0.271664678,0.061413739,0.125,0.375,2.001649925
4973241299,Infamous,South America,dire,0.636363636,0.625016933,0.570047922,0.274381474,0.111710932,0.222222222,0.35,2.78974312
4973241356,VG,China,radiant,0.878787879,0.661477984,0.645241706,0.475193911,0.188228877,0.402777778,0.475,3.726708134
4973241356,OG,Europe,dire,0.121212121,0.338522016,0.354758294,0.469269736,0.010646302,0.083333333,0.45,1.827741802
4973304079,NiP,Europe,radiant,0.378787879,0.344235649,0.433524949,0.299174555,0.036773004,0.125,0.45,2.067496036
4973304079,EG,North America,dire,0.621212121,0.655764351,0.566475051,0.341873957,0.000846437,0.263888889,0.4,2.850060807
4973348952,OG,Europe,radiant,0.560606061,0.457362919,0.490125651,0.449962277,0.191972011,0.208333333,0.475,2.833362252
4973348952,VG,China,dire,0.439393939,0.542637081,0.509874349,0.372862521,0.035832518,0.125,0.475,2.500600409
